ne_ip,location,type,ssa,phase,ne_name,ne_id,dcc_ip,software_version,hardware_version,pcb_version,last_upload_time,orig_location
10.121.15.157,MODHERA,TN705B,GJ_SSA MEH,PH2,10.121.15.157_MODHERA_TN705B_GJ_SSA MEH_PH2,e=19484,10.121.15.157,2.9.1 load2.9.1_p13,B1,2.0,2026-08-23 01:24:22,
10.121.24.214,KUDADRA,TN703B,GJ_SSA BCH,PH2,10.121.24.214_KUDADRA_TN703B_GJ_SSA BCH_PH2,e=19412,10.121.24.214,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:25:26,
10.121.25.145,Panchda,TN703B,GJ_SSA PNP,PH2,10.121.25.145_Panchda_TN703B_GJ_SSA PNP_PH2,e=19476,10.121.25.145,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-31 01:44:02,
10.121.25.140,Gola,TN703B,GJ_SSA PNP,PH2,10.121.25.140_Gola_TN703B_GJ_SSA PNP_PH2,e=19471,10.121.25.140,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-05 01:54:38,
10.121.19.198,VIBRANT,TN705B,GJ_SSA SR,PH2,10.121.19.198_VIBRANT _TN705B_GJ_SSA SR_PH2,e=3448,10.121.19.198,2.9.1 load2.9.1_p13,B1,2.0,2026-08-06 01:47:20,Gujrat
10.121.99.156,NURSING COLLEGE,TN703B,GJ_SSA VDR,PH3,10.121.99.156_NURSING COLLEGE_TN703B_GJ_SSA VDR_PH3,e=13331,10.121.99.156,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-28 01:27:11,SSA VADODRA_PH3
10.121.98.6,KHERVA,TN705B,GJ_SSA MEH,PH3,10.121.98.6_KHERVA_TN705B_GJ_SSA MEH_PH3,e=11518,10.121.98.6,2.9.1 load2.9.1_p13,B1,2.0,2026-08-27 01:23:12,GJ SSA
10.121.18.200,Vatva RTSD,TN705B,GJ_SSA AM,PH1,10.121.18.200_Vatva RTSD_TN705B_GJ_SSA AM_PH1,e=1990,10.121.18.200,2.9.1 load2.9.1_p13,B1,0.0,2026-07-26 01:28:23,GUJ AHMD SSA
10.121.19.25,BHURANI,TN703B,GJ_SSA GDH,PH3,10.121.19.25_BHURANI_TN703B_GJ_SSA GDH_PH3,e=20220,10.121.19.25,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-16 01:19:10,GUJ_GODHRA SSA
10.121.17.53,JETPUR,TN705B,GJ_SSA RJ,PH3,10.121.17.53_JETPUR_TN705B_GJ_SSA RJ_PH3,e=20815,10.121.17.53,2.9.1 load2.9.1_p13,B1,2.0,2026-08-31 01:07:10,GUJ_RAJKOT SSA
10.121.24.16,Vadal,TN703B,GJ_SSA JND,PH2,10.121.24.16_Vadal_TN703B_GJ_SSA JND_PH2,e=20226,10.121.24.16,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-31 01:09:47,
10.121.17.17,KB DHAM,TN703B,GJ_SSA RJ,PH1,10.121.17.17_KB DHAM_TN703B_GJ_SSA RJ_PH1,e=40047,10.121.17.17,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-29 01:38:39,
10.121.18.156,GujSailCivilAviation,TN703B,GJ_SSA AM,PH3,10.121.18.156_GujSailCivilAviation_TN703B_GJ_SSA AM_PH3,e=36477,10.121.18.156,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-07 01:20:37,
10.121.17.44,GONDAL,TN725B,GJ_SSA RJ,PH3,10.121.17.44_GONDAL_TN725B_GJ_SSA RJ_PH3,e=20454,10.121.17.44,2.9.1 load2.9.1_p13,B1,2.0,2026-08-30 01:20:27,
10.121.19.210,BHATHA,TN725B,GJ_SSA SR,PH3,10.121.19.210_BHATHA_TN725B_GJ_SSA SR_PH3,e=20003,10.121.19.210,2.9.1 load2.9.1_p13,B1,2.0,2026-09-10 01:03:04,GUJ_SURAT SSA
10.121.17.136,Shantinagar,TN703B,GJ_SSA BV,PH3,10.121.17.136_Shantinagar_TN703B_GJ_SSA BV_PH3,e=45391,10.121.17.136,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-04 01:14:14,
10.121.18.243,Bhat,TN705B,GJ_SSA AM,PH2,10.121.18.243_Bhat_TN705B_GJ_SSA AM_PH2,e=20671,10.121.18.243,2.9.1 load2.9.1_p13,B1,0.0,2026-09-12 01:33:38,
10.121.96.142,NANA ANGIYA,TN703B,GJ_SSA BUJ,PH2,10.121.96.142_NANA ANGIYA_TN703B_GJ_SSA BUJ_PH2,e=45397,10.121.96.142,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-29 01:29:39,
10.121.99.162,EPFO-AKOTA,TN703B,GJ_SSA VDR,PH3,10.121.99.162_EPFO-AKOTA_TN703B_GJ_SSA VDR_PH3,e=13354,10.121.99.162,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:16:43,SSA VADODRA
10.121.16.138,BHADRA 2,TN725B,WTR_AM,PH1,10.121.16.138_BHADRA 2_TN725B_WTR_AM_PH1,e=1039,10.121.16.138,2.9.1 load2.9.1_p13,B1,0.0,2026-02-21 01:27:31,GUJ _RAJKOT WTR
10.121.16.12,Baroda-Alkapuri1(GNE),TN725B,WTR_AM,PH1,10.121.16.12_Baroda-Alkapuri1(GNE)_TN725B_WTR_AM_PH1,e=1011,10.121.16.12,2.9.1 load2.9.1_p13,B1,0.0,2026-05-17 01:41:44,GUJ _AHMD WTR
10.121.19.200,ALTHAN,TN725B,GJ_SSA SR,PH2,10.121.19.200_ALTHAN_TN725B_GJ_SSA SR_PH2,e=3769,10.121.19.200,2.9.1 load2.9.1_p13,B1,2.0,2026-09-04 01:10:53,Gujrat
10.121.24.232,BORSAD(BXR),TN725B,GJ_SSA NAD,PH2,10.121.24.232_BORSAD(BXR)_TN725B_GJ_SSA NAD_PH2,e=3929,10.121.24.232,2.9.1 load2.9.1_p13,B1,2.0,2026-06-14 01:35:12,Gujrat
10.121.16.72,RANKUWA TE,TN703B,GJ_SSA VAL,PH3,10.121.16.72_RANKUWA TE_TN703B_GJ_SSA VAL_PH3,e=9480,10.121.16.72,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:11:20,VALSAD SSA_PH3
10.121.18.205,Vatva 2,TN725B,GJ_SSA AM,PH1,10.121.18.205_Vatva 2_TN725B_GJ_SSA AM_PH1,e=1994,10.121.18.205,2.9.1 load2.9.1_p13,B1,0.0,2026-09-04 01:12:12,Guj AHMD SSA
10.121.18.203,Isanpur,TN705B,GJ_SSA AM,PH1,10.121.18.203_Isanpur_TN705B_GJ_SSA AM_PH1,e=1992,10.121.18.203,2.9.1 load2.9.1_p13,B1,0.0,2026-08-04 01:59:34,Guj AHMD SSA
10.121.99.37,THANGADH,TN705B,WTR_RJ,PH2,10.121.99.37_THANGADH_TN705B_WTR_RJ_PH2,e=38859,10.121.99.37,2.9.1 load2.9.1_p13,B1,0.0,2026-08-23 01:14:53,
10.121.97.206,SHAPUR,TN705B,GJ_SSA JND,PH2,10.121.97.206_SHAPUR_TN705B_GJ_SSA JND_PH2,e=26434,10.121.97.206,2.9.1 load2.9.1_p13,B1,2.0,2026-08-05 01:47:41,
10.121.17.208,BOPAL DOM,TN725B,GJ_SSA AM,PH1,10.121.17.208_BOPAL DOM_TN725B_GJ_SSA AM_PH1,e=1753,10.121.17.208,2.9.1 load2.9.1_p13,B1,0.0,2026-08-23 01:13:08,Guj AHMD SSA
10.121.17.54,DHORAJI,TN725B,GJ_SSA RJ,PH3,10.121.17.54_DHORAJI_TN725B_GJ_SSA RJ_PH3,e=21328,10.121.17.54,2.9.1 load2.9.1_p13,B1,2.0,2026-09-03 01:29:16,GUJ_RAJKOT SSA
10.121.24.216,INDO BASIN,TN703B,GJ_SSA BCH,PH2,10.121.24.216_INDO BASIN_TN703B_GJ_SSA BCH_PH2,e=21746,10.121.24.216,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-28 01:37:58,
10.121.68.73,Vansda,TN725B,WTR_AM,PH3,10.121.68.73_Vansda_TN725B_WTR_AM_PH3,e=13090,10.121.68.73,2.9.1 load2.9.1_p13,B1,2.0,2026-09-10 01:01:49,GUJ_AHMEDABAD WTR_PH3
10.121.16.246,NENPUR CHAWKADI,TN703B,GJ_SSA NAD,PH3,10.121.16.246_NENPUR CHAWKADI_TN703B_GJ_SSA NAD_PH3,e=19602,10.121.16.246,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-18 01:22:07,SSA NADIAD_PH3
10.121.24.218,INDO FILL UNIT2,TN703B,GJ_SSA BCH,PH2,10.121.24.218_INDO FILL UNIT2_TN703B_GJ_SSA BCH_PH2,e=21748,10.121.24.218,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-03 01:31:35,
10.121.97.218,MANAVADAR,TN705B,WTR_RJ,PH3,10.121.97.218_MANAVADAR_TN705B_WTR_RJ_PH3,e=18337,10.121.97.218,2.9.1 load2.9.1_p13,B1,0.0,2026-07-18 01:19:42,GUJ_JUNAGADH SSA_PH3
10.121.24.217,AXION,TN703B,GJ_SSA BCH,PH2,10.121.24.217_AXION_TN703B_GJ_SSA BCH_PH2,e=21747,10.121.24.208,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:34:44,
10.121.25.154,RAMPURA A1,TN703B,GJ_SSA PNP,PH2,10.121.25.154_RAMPURA A1_TN703B_GJ_SSA PNP_PH2,e=42848,10.121.25.154,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-04 01:22:32,
10.121.99.226,DGVCL OLD,TN703B,GJ_SSA SR,PH3,10.121.99.226_DGVCL OLD_TN703B_GJ_SSA SR_PH3,e=36479,10.121.99.226,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-03 01:13:20,
10.121.17.169,Sihor RSU,TN705B,GJ_SSA BV,PH3,10.121.17.169_Sihor RSU_TN705B_GJ_SSA BV_PH3,e=17261,10.121.17.169,2.9.1 load2.9.1_p13,B1,2.0,2026-09-09 01:04:52,GUJ_BHAVNAGAR SSA_PH3
10.121.24.77,Kotda(C) A1,TN703B,GJ_SSA BUJ,PH2,10.121.24.77_Kotda(C) A1_TN703B_GJ_SSA BUJ_PH2,e=6701,10.121.24.77,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-05 01:07:14,GUJ _BHUJ SSA
10.121.16.110,VidhyutBhavan Daman,TN703B,GJ_SSA VAL,PH3,10.121.16.110_VidhyutBhavan Daman_TN703B_GJ_SSA VAL_PH3,e=16354,10.121.16.110,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-23 01:23:01,
10.121.24.45,JUNAGADH,TN725B,WTR_RJ,PH1,10.121.24.45_JUNAGADH_TN725B_WTR_RJ_PH1,e=564,10.121.24.45,2.9.1 load2.9.1_p13,B1,0.0,2026-08-27 01:16:49,GUJ _RAJKOT WTR
10.121.98.21,UGVCL HO,TN703B,GJ_SSA MEH,PH3,10.121.98.21_UGVCL HO_TN703B_GJ_SSA MEH_PH3,e=36488,10.121.98.21,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-04 01:10:27,GUJ_MESHSANA SSA
10.121.17.157,GARIYADHAR,TN705B,WTR_RJ,PH2,10.121.17.157_GARIYADHAR_TN705B_WTR_RJ_PH2,e=13928,10.121.17.157,2.9.1 load2.9.1_p13,B1,0.0,2026-09-03 01:27:11,GUJ_RAJKOT WTR_PH3
10.121.24.137,DUNGRI NH 8,TN703B,GJ_SSA VAL,PH,10.121.24.137_DUNGRI NH 8_TN703B_GJ_SSA VAL_PH,e=21924,10.121.24.137,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-04 02:08:47,
10.121.97.77,PRANTIJ RSU,TN703B,GJ_SSA HMR,PH3,10.121.97.77_PRANTIJ RSU_TN703B_GJ_SSA HMR_PH3,e=21961,10.121.97.77,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-03 01:18:11,SSA MIMMATNAGAR_PH3
10.121.18.132,GVK EMRI,TN705B,GJ_SSA AM,PH1,10.121.18.132_ GVK EMRI _TN705B_GJ_SSA AM_PH1,e=1773,10.121.18.132,2.9.1 load2.9.1_p13,B1,0.0,2026-09-01 01:13:41,Guj AHMD SSA
10.121.25.78,Nagar Palika BTS,TN703B,GJ_SSA MEH,PH2,10.121.25.78_Nagar Palika BTS_TN703B_GJ_SSA MEH_PH2,e=8159,10.121.25.78,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-13 01:19:29,GUJ _MEHSANA  SSA
10.121.96.27,Gadhakada Exch,TN703B,GJ_SSA AMR,PH2,10.121.96.27_Gadhakada Exch_TN703B_GJ_SSA AMR_PH2,e=23092,10.121.96.27,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:26:50,GUJ_RAJKOT WTR_PH3
10.121.16.78,NARGOL,TN703B,GJ_SSA VAL,PH,10.121.16.78_NARGOL_TN703B_GJ_SSA VAL_PH,e=4513,10.121.16.78,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-16 01:16:39,GUJ _GUJRAT CIRCLE SSA
10.121.19.174,Getco Koyali,TN703B,GJ_SSA VDR,PH2,10.121.19.174_Getco Koyali_TN703B_GJ_SSA VDR_PH2,e=7202,10.121.19.174,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-30 01:48:08,GUJ _VADODARA  SSA
10.121.98.129,CHITRASANI B2,TN725B,GJ_SSA PNP,PH2,10.121.98.129_CHITRASANI B2_TN725B_GJ_SSA PNP_PH2,e=23391,10.121.98.129,2.9.1 load2.9.1_p13,B1,2.0,2026-07-05 01:33:03,
10.121.96.171,NARA,TN703B,GJ_SSA BUJ,PH3,10.121.96.171_NARA_TN703B_GJ_SSA BUJ_PH3,e=23763,10.121.96.171,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-28 01:30:00,
10.121.97.78,GADKAN EX,TN703B,GJ_SSA HMR,PH3,10.121.97.78_GADKAN EX_TN703B_GJ_SSA HMR_PH3,e=21962,10.121.97.78,2.9.1 Rev.B load2.9.1_p13,B1,0.0,2026-08-04 02:04:47,SSA MIMMATNAGAR_PH3
10.121.16.201,DEROL TE,TN705B,GJ_SSA GDH,PH1,10.121.16.201_DEROL TE_TN705B_GJ_SSA GDH_PH1,e=3711,10.121.16.201,2.9.1 load2.9.1_p13,B1,0.0,2026-09-06 01:08:31,Gujrat_SSA_Godhra_Bhuravav
10.121.18.98,Makarba,TN703B,GJ_SSA AM,PH2,10.121.18.98_Makarba_TN703B_GJ_SSA AM_PH2,e=17698,10.121.18.98,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-03 01:18:22,
10.121.17.85,Sharma Guest House 2,TN703B,GJ_SSA BUJ,PH3,10.121.17.85_Sharma Guest House 2_TN703B_GJ_SSA BUJ_PH3,e=23513,10.121.17.85,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-13 01:35:25,
10.121.96.170,MISTRY BOARDING,TN703B,GJ_SSA BUJ,PH2,10.121.96.170_MISTRY BOARDING_TN703B_GJ_SSA BUJ_PH2,e=22878,10.121.96.170,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-24 01:23:45,
10.121.99.75,DHARAMPUR,TN725B,GJ_SSA VAL,PH3,10.121.99.75_DHARAMPUR_TN725B_GJ_SSA VAL_PH3,e=33537,10.121.99.75,2.9.1 load2.9.1_p13,B1,0.0,2026-08-19 01:29:26,
10.121.98.89,Atlanta,TN703B,GJ_SSA NAD,PH3,10.121.98.89_Atlanta_TN703B_GJ_SSA NAD_PH3,e=33549,10.121.98.89,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-06 01:52:30,
10.121.24.153,ATAR,TN703B,GJ_SSA VAL,PH,10.121.24.153_ATAR_TN703B_GJ_SSA VAL_PH,e=6715,10.121.24.153,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-26 01:25:12,GUJ _VALSAD SSA
10.121.97.201,VANTHALI,TN725B,GJ_SSA JND,PH2,10.121.97.201_VANTHALI_TN725B_GJ_SSA JND_PH2,e=17764,10.121.97.201,2.9.1 load2.9.1_p13,B1,2.0,2026-08-05 01:44:12,
10.121.18.108,JAIN OSWAL ZTE BTS,TN703B,GJ_SSA AM,PH2,10.121.18.108_JAIN OSWAL ZTE BTS_TN703B_GJ_SSA AM_PH2,e=35098,10.121.18.108,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-28 01:23:24,
10.121.17.55,UPLETA,TN725B,GJ_SSA RJ,PH3,10.121.17.55_UPLETA_TN725B_GJ_SSA RJ_PH3,e=21793,10.121.17.55,2.9.1 load2.9.1_p13,B1,2.0,2026-08-21 01:27:09,GUJ_RAJKOT SSA_PH3
10.121.24.236,JASHODA,TN703B,GJ_SSA NAD,PH3,10.121.24.236_JASHODA_TN703B_GJ_SSA NAD_PH3,e=39013,10.121.24.236,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-11 01:36:04,
10.121.19.243,GSWAN SURAT DC,TN705B,GJ_SSA SR,PH2,10.121.19.243_GSWAN SURAT DC_TN705B_GJ_SSA SR_PH2,e=33195,10.121.19.243,2.9.1 load2.9.1_p13,B1,2.0,2026-08-18 01:16:52,
10.121.18.162,RRU LAVAD,TN725B,GJ_SSA AM,PH1,10.121.18.162_RRU LAVAD_TN725B_GJ_SSA AM_PH1,e=39016,10.121.18.162,2.9.1 load2.9.1_p13,B1,0.0,2026-09-02 01:18:13,
10.121.16.113,VESMA,TN705B,GJ_SSA VAL,PH3,10.121.16.113_VESMA_TN705B_GJ_SSA VAL_PH3,e=40239,10.121.16.113,2.9.1 load2.9.1_p13,B1,0.0,2026-07-26 01:30:22,
10.121.97.105,KADIYADARA-EX,TN703B,GJ_SSA HMR,PH2,10.121.97.105_KADIYADARA-EX_TN703B_GJ_SSA HMR_PH2,e=8745,10.121.97.105,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-04 01:24:40,GUJ _HIMMATNAGAR  SSA
10.121.25.98,MUJPUR BTS,TN703B,GJ_SSA MEH,PH2,10.121.25.98_MUJPUR BTS_TN703B_GJ_SSA MEH_PH2,e=3956,10.121.25.98,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-19 01:16:18,GUJ _MEHSANA  SSA
10.121.19.223,KRIBHCO BTS A1,TN703B,GJ_SSA SR,PH2,10.121.19.223_KRIBHCO BTS A1_TN703B_GJ_SSA SR_PH2,e=4750,10.121.19.223,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:27:45,GUJ _SURAT SSA
10.121.96.29,Mota Samadhiyala,TN703B,GJ_SSA AMR,PH2,10.121.96.29_Mota Samadhiyala_TN703B_GJ_SSA AMR_PH2,e=26635,10.121.96.29,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:11:54,
10.121.18.90,IIM,TN703B,GJ_SSA AM,PH2,10.121.18.90_IIM_TN703B_GJ_SSA AM_PH2,e=10879,10.121.18.90,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-06-11 02:01:34,AHMADABAD SSA
10.121.25.175,RANASAN EX,TN703B,GJ_SSA HMR,PH3,10.121.25.175_RANASAN EX_TN703B_GJ_SSA HMR_PH3,e=35361,10.121.25.175,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-03 01:14:49,
10.121.25.184,PUNSARI EX,TN703B,GJ_SSA HMR,PH3,10.121.25.184_PUNSARI EX_TN703B_GJ_SSA HMR_PH3,e=35362,10.121.25.184,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-03 01:16:31,
10.121.17.153,FULSAR,TN703B,GJ_SSA BV,PH3,10.121.17.153_FULSAR_TN703B_GJ_SSA BV_PH3,e=48187,10.121.17.153,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-06 01:03:09,
10.121.15.160,AM BHADRA 6,TN705B,WTR_AM,PH3,10.121.15.160_AM BHADRA 6_TN705B_WTR_AM_PH3,e=45752,10.121.15.160,2.9.1 load2.9.1_p13,B1,2.0,2026-08-07 01:35:23,
10.121.96.50,Sarsiya,TN703B,GJ_SSA AMR,PH2,10.121.96.50_Sarsiya_TN703B_GJ_SSA AMR_PH2,e=26636,10.121.96.50,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-11 01:10:39,
10.121.16.242,Mahuda,TN705B,WTR_AM,PH2,10.121.16.242_Mahuda_TN705B_WTR_AM_PH2,e=5906,10.121.16.242,2.9.1 load2.9.1_p13,B1,0.0,2026-08-29 01:09:45,GUJ _AHMD WTR
10.121.16.76,Micro EOU,TN703B,GJ_SSA VAL,PH,10.121.16.76_Micro EOU_TN703B_GJ_SSA VAL_PH,e=4511,10.121.16.76,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-25 01:39:27,GUJ _GUJRAT CIRCLE SSA
10.121.19.224,SHIV INDUSTRY,TN703B,GJ_SSA SR,PH3,10.121.19.224_SHIV INDUSTRY_TN703B_GJ_SSA SR_PH3,e=48211,10.121.19.224,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:12:52,
10.121.17.252,AUDA USHMANPURA,TN703B,GJ_SSA AM,PH3,10.121.17.252_AUDA USHMANPURA_TN703B_GJ_SSA AM_PH3,e=6553,10.121.17.252,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-04 01:31:07,Guj AHMD SSA
10.121.15.139,MANSA,TN705B,GJ_SSA MEH,PH2,10.121.15.139_MANSA_TN705B_GJ_SSA MEH_PH2,e=4398,10.121.15.139,2.9.1 load2.9.1_p13,B1,0.0,2026-07-05 01:39:21,GUJ _AHMD WTR
10.121.17.30,MOVIYA,TN703B,GJ_SSA SR,PH3,10.121.17.30_MOVIYA_TN703B_GJ_SSA SR_PH3,e=48235,10.121.17.30,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-16 01:25:58,
10.121.16.121,Navsari Agricultural University,TN703B,GJ_SSA VAL,PH2,10.121.16.121_Navsari Agricultural University_TN703B_GJ_SSA VAL_PH2,e=35595,10.121.16.121,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-12 01:20:23,
10.121.25.71,NANDASAN EXCH,TN705B,GJ_SSA MEH,PH2,10.121.25.71_NANDASAN EXCH_TN705B_GJ_SSA MEH_PH2,e=3666,10.121.25.71,2.9.1 load2.9.1_p13,B1,0.0,2026-09-11 01:17:18,Gujrat
10.121.98.14,Kahoda,TN703B,GJ_SSA MEH,PH3,10.121.98.14_Kahoda_TN703B_GJ_SSA MEH_PH3,e=39085,10.121.98.14,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-28 01:30:53,
10.121.96.160,Netra,TN705B,GJ_SSA BUJ,PH3,10.121.96.160_Netra_TN705B_GJ_SSA BUJ_PH3,e=27217,10.121.96.160,2.9.1 load2.9.1_p13,B1,0.0,2026-08-18 01:22:49,
10.121.98.20,JAGUDAN EXCG,TN703B,GJ_SSA MEH,PH2,10.121.98.20_JAGUDAN EXCG_TN703B_GJ_SSA MEH_PH2,e=39081,10.121.98.20,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:32:54,
10.121.19.184,NHRCL,TN703B,GJ_SSA VDR,PH2,10.121.19.184_NHRCL_TN703B_GJ_SSA VDR_PH2,e=7853,10.121.19.184,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:34:07,GUJ _VADODARA  SSA
10.121.98.90,UNDEL,TN703B,GJ_SSA NAD,PH3,10.121.98.90_UNDEL_TN703B_GJ_SSA NAD_PH3,e=33725,10.121.98.90,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-30 01:49:32,
10.121.25.170,JAINDERASAR,TN703B,GJ_SSA HMR,PH2,10.121.25.170_JAINDERASAR_TN703B_GJ_SSA HMR_PH2,e=45908,10.121.25.170,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-24 01:17:16,
10.121.16.96,Raymond,TN703B,GJ_SSA VAL,PH3,10.121.16.96_Raymond_TN703B_GJ_SSA VAL_PH3,e=45902,10.121.16.96,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-28 01:21:27,
10.121.20.4,Patel Colony,TN725B,GJ_SSA JMN,PH2,10.121.20.4_Patel Colony_TN725B_GJ_SSA JMN_PH2,e=4134,10.121.20.4,2.9.1 load2.9.1_p13,B1,2.0,2026-08-30 01:24:07,Gujarat Jamnagar SSA
10.121.17.216,KARVY DIGICONNECT A2,TN703B,GJ_SSA AM,PH3,10.121.17.216_KARVY DIGICONNECT A2_TN703B_GJ_SSA AM_PH3,e=27457,10.121.17.216,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-27 01:24:48,GJ_SSA AM_PH3
10.121.17.49,ATKOT,TN725B,GJ_SSA RJ,PH3,10.121.17.49_ATKOT_TN725B_GJ_SSA RJ_PH3,e=26186,10.121.17.49,2.9.1 load2.9.1_p13,B1,2.0,2026-09-09 01:03:00,
10.121.99.3,LIMBDI,TN725B,GJ_SSA SEN,PH3,10.121.99.3_LIMBDI_TN725B_GJ_SSA SEN_PH3,e=27731,10.121.99.3,2.9.1 load2.9.1_p13,B1,2.0,2026-08-19 01:15:23,
10.121.15.215,PIMPAL EXCG A1,TN703B,GJ_SSA MEH,PH3,10.121.15.215_PIMPAL EXCG A1_TN703B_GJ_SSA MEH_PH3,e=33737,10.121.15.215,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-16 01:20:58,GUJ_MSM_PH3bsnl
10.121.97.197,MOTIMONPARI,TN705B,GJ_SSA JND,PH3,10.121.97.197_MOTIMONPARI_TN705B_GJ_SSA JND_PH3,e=27692,10.121.97.197,2.9.1 load2.9.1_p13,B1,2.0,2026-08-19 01:24:15,
10.121.18.159,Kubernagar,TN703B,GJ_SSA AM,PH2,10.121.18.159_Kubernagar_TN703B_GJ_SSA AM_PH2,e=36679,10.121.18.159,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-22 01:13:59,
10.121.17.58,SUPEDI,TN705B,GJ_SSA RJ,PH3,10.121.17.58_SUPEDI_TN705B_GJ_SSA RJ_PH3,e=48435,10.121.17.58,2.9.1 load2.9.1_p13,B1,0.0,2026-09-04 01:14:54,
10.121.16.252,Pandva,TN703B,GJ_SSA NAD,PH3,10.121.16.252_Pandva_TN703B_GJ_SSA NAD_PH3,e=19620,10.121.16.252,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-28 01:33:56,
10.121.18.145,Bapunagar,TN725B,GJ_SSA AM,PH1,10.121.18.145_Bapunagar_TN725B_GJ_SSA AM_PH1,e=1526,10.121.18.145,2.9.1 load2.9.1_p13,B1,0.0,2026-04-18 01:19:29,Guj AHMD SSA
10.121.19.84,FORTUNE HOTEL,TN703B,GJ_SSA RJ,PH3,10.121.19.84_FORTUNE HOTEL_TN703B_GJ_SSA RJ_PH3,e=48429,10.121.19.84,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-03 01:16:17,
10.121.19.81,PNT COLONY,TN705B,GJ_SSA RJ,PH3,10.121.19.81_PNT COLONY_TN705B_GJ_SSA RJ_PH3,e=48423,10.121.19.81,2.9.1 load2.9.1_p13,B1,0.0,2026-08-26 01:15:02,
10.121.16.249,HALDARVAS,TN703B,GJ_SSA NAD,PH3,10.121.16.249_HALDARVAS_TN703B_GJ_SSA NAD_PH3,e=19632,10.121.16.249,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-11 01:36:27,SSA NADIAD_PH3
